MCF7_pg	ESR1	270	271	0.499075785582	1
BREAST_mrnahist	ESR1	245	228	0.517970401691	1
MCF7_e2	ESR1	10167	10392	0.494527943966	1
MCF7	ESR1	5146	5355	0.490048566803	1
MCF7	ESR1	480	526	0.477137176938	1
MCF7_e2pg	ESR1	2814	2762	0.504662840746	1
CD4_th1	GATA3	15	24	0.384615384615	1
BE2C	GATA3	3367	3703	0.476237623762	0.13599445505207983
MCF7_e2	GATA3	1947	2173	0.472572815534	0.9155687429539693
CD4_th2	GATA3	900	934	0.490730643402	1
T47D	GATA3	5031	5450	0.480011449289	0.08935859241627993
JURKAT	GATA3	1228	1345	0.477263894287	1
SHSY5Y	GATA3	1172	1322	0.469927826784	1
MCF7	GATA3	485	583	0.454119850187	1
MCF7_e2	GATA3	3548	3885	0.47733082201	0.19545088226172133
MCF7	GATA3	474	554	0.461089494163	1
SKNSH	GATA3	10902	12122	0.47350590688	1.876901671118816e-12
MCF7_dmso	GATA3	1435	1573	0.477061170213	1
THYMOCYTE	GATA3	1603	1794	0.471886959082	1
NGP	GATA3	770	887	0.464695232348	1
MCF7_e2	GATA3	2868	3117	0.479197994987	1
CCRFCEM	GATA3	86	124	0.409523809524	1
A549	GATA3	324	354	0.477876106195	1
JURKAT	GATA3	828	913	0.475588742102	1
KELLY	GATA3	3557	3880	0.478284254404	0.3789715880308602
MCF7	GATA3	8017	8691	0.479830021547	0.0003859782636237692
JURKAT	GATA3	3772	4168	0.475062972292	0.0186506152726049
MCF7	GATA3	1736	1873	0.48101967304	1
MCF7	GATA3	51	56	0.476635514019	1
T47D	GATA3	4599	5097	0.474319306931	0.0008974107306302537
SHSY5Y	GATA3	3410	3723	0.478059722417	0.4433230782696189
RPMI8402	GATA3	51	52	0.495145631068	1
MCF7	GATA3	5459	6096	0.472436174816	6.5611606301770685e-06
ESC_h1	STAT3	40	43	0.481927710843	1
U2932	STAT3	98	116	0.457943925234	1
MCF10A	STAT3	6663	6798	0.494985513706	1
OCILY3	STAT3	838	880	0.487776484284	1
SUDHL4	STAT3	8	12	0.4	1
SUDHL2	STAT3	1903	2114	0.473736619368	1
OCILY19	STAT3	144	167	0.463022508039	1
OCILY7	STAT3	16	20	0.444444444444	1
MCF10A	STAT3	8943	9084	0.496089199534	1
MCF10A	STAT3	3711	3797	0.494272775706	1
HELA_s3	STAT3	1419	1473	0.490663900415	1
SUDHL10	STAT3	19	31	0.38	1
MCF7_e2	TFAP2A	5189	5149	0.501934610176	1
MCF7	TFAP2A	1717	1700	0.502487562189	1
MCF7	TFAP2A	1693	1658	0.505222321695	1
MCF7	TFAP2A	1700	1710	0.49853372434	1
MCF7_e2	TFAP2A	5357	5143	0.51019047619	1
MCF7_e2	TFAP2A	5336	5396	0.497204621692	1
HELA_s3	PRDM1	880	904	0.493273542601	1
HEPG2	CEBPA	9538	9905	0.490562156046	1
LIVER	CEBPA	7395	7928	0.482607844417	0.03468790302889397
KASUMI1_sictr	CEBPA	222	205	0.519906323185	1
U937	CEBPA	6322	6867	0.479338842975	0.004357098975294666
KASUMI1_sirunx1eto	CEBPA	1136	1196	0.487135506003	1
SGBS	CEBPA	1662	1845	0.473909324209	1
LS180_125	TCF4	264	303	0.465608465608	1
LS180	TCF4	204	261	0.438709677419	1
T47D_elf5_48h	ELF5	62	52	0.543859649123	1
RETINAL_pigment	PAX6	841	866	0.492677211482	1
GM12878	ESRRA	234	278	0.45703125	1
K562	ESRRA	2578	3173	0.44826986611	9.100399009354759e-12
SKBR3_egf	ESRRA	4313	5369	0.445465812849	1.443966346966713e-23
BT474_hrg	ESRRA	4619	5655	0.449581467783	3.2615618973855405e-21
BT474_egf	ESRRA	3049	3730	0.449771352707	2.79412132568054e-13
SKBR3_hrg	ESRRA	5230	6669	0.439532733843	1.797394957139409e-36
HEPG2	ESRRA	235	312	0.429616087751	1
A549	ESRRA	642	870	0.424603174603	9.987487863083786e-06
BT474_aicar	ESRRA	1119	1492	0.428571428571	6.136448473571849e-10
MCF7	ESRRA	1391	1832	0.431585479367	1.6798842550228672e-11
BT474	ESRRA	619	822	0.429562803609	0.00019803322024723884
HEPG2	NFIC	2096	1605	0.566333423399	1.461510617897907e-12
SKNSH	NFIC	7229	6502	0.526472944432	1.1587667247952979e-06
ISHIKAWA	NFIC	5688	5154	0.524626452684	0.0006158591048383172
GM12878	NFIC	4927	4311	0.533340549903	3.110359764624349e-07
CALU3	EHF	38	20	0.655172413793	1
K562	E2F4	2328	2393	0.493115865283	1
LYMPHOBLASTOID	E2F4	63	34	0.649484536082	1
MCF7	E2F4	75	30	0.714285714286	0.026491497716431108
HELA_s3	E2F4	344	249	0.580101180438	0.2212471259487261
MCF7_ici	E2F4	153	101	0.602362204724	1
GM12878	E2F4	162	91	0.640316205534	0.019132850416338974
MCF7_tam	E2F4	622	500	0.554367201426	0.6035263437771936
RETINAL_pigment	E2F4	118	69	0.631016042781	0.8424921718256777
MCF10A	E2F4	2593	2386	0.520787306688	1
PRIMARYHEPATOCYTE_dmso	NR1H4	169	192	0.468144044321	1
PRIMARYHEPATOCYTE_gw4064	NR1H4	468	453	0.508143322476	1
A375_dmso	NFE2L2	109	107	0.50462962963	1
A549	NFE2L2	2003	2421	0.452757685353	7.08819048237343e-07
HEPG2	NFE2L2	2440	2921	0.455138966611	1.0838419210318573e-07
A375_a771726	NFE2L2	501	515	0.49311023622	1
K562	NFE2L2	6054	6981	0.464441887227	9.86365600543866e-13
SKNSH	ZBTB33	1016	1045	0.492964580301	1
A549	ZBTB33	681	633	0.518264840183	1
HEPG2	ZBTB33	464	449	0.508214676889	1
HEPG2	ZBTB33	335	294	0.532591414944	1
GM12878	ZBTB33	784	701	0.527946127946	1
K562	ZBTB33	376	355	0.514363885089	1
HCT166	ZBTB33	561	632	0.470243084661	1
K562	CREB3L1	1036	962	0.518518518519	1
K562	STAT1	88	82	0.517647058824	1
K562	STAT1	84	73	0.535031847134	1
HELA_s3	STAT1	2411	2530	0.487957903258	1
GM12878	STAT1	22	26	0.458333333333	1
K562	STAT1	288	282	0.505263157895	1
CD14_lps	STAT1	3054	3344	0.477336667709	0.6081015409215239
K562	STAT1	445	454	0.494994438265	1
CD14_infg_lps	STAT1	6726	7406	0.475941126521	2.238206052696185e-05
MCF7	MNT	4302	4646	0.480777827447	0.5787379420758682
BCELL_germinal_center	BCL6	35	28	0.555555555556	1
ICN12	BCL6	1803	1764	0.505466778806	1
OCILY7	BCL6	23	19	0.547619047619	1
BCELL_germinal_center	BCL6	3406	3174	0.517629179331	1
CD4	BCL6	355	375	0.486301369863	1
OCILY1	BCL6	79	78	0.503184713376	1
K562	MEIS2	6452	6883	0.48383952006	0.3949646680159096
K562	KLF13	1157	1355	0.460589171975	0.16933470624318211
SW480	PROX1	3274	3493	0.483818531107	1
GIST	ETV1	4336	4714	0.479116022099	0.14876861457872
K562	ETV1	2533	2635	0.490131578947	1
LNCAP	ETV1	4600	5061	0.476141186213	0.00575362561686754
RWPE1_flag	ETV1	17	13	0.566666666667	1
U2OS_6an	CLOCK	18	14	0.5625	1
U2OS	CLOCK	623	806	0.435969209237	0.002879555686596663
K562	NFYA	685	913	0.428660826033	2.5906657864657747e-05
GM12878	NFYA	157	159	0.496835443038	1
K562	NFYA	3591	3046	0.541057706795	4.774694476016964e-08
HELA_s3	NFYA	881	1105	0.443605236657	0.001101662323000547
K562	E2F6	2786	2856	0.493796526055	1
K562	E2F6	3779	3825	0.49697527617	1
A549	E2F6	1844	1850	0.499187872225	1
HELA_s3	E2F6	388	364	0.515957446809	1
ESC_h1	E2F6	5623	5585	0.501695217702	1
VCAP_sh2_dht	ERG	2365	2649	0.471679297966	0.12885611782273246
VCAP_etoh	ERG	3356	3937	0.460167283697	2.1790912074599586e-08
VCAP_sh3_dht	ERG	2472	2797	0.469159233251	0.016133913526303834
K562_dox	ERG	2454	2641	0.481648675172	1
VCAP	ERG	3920	4503	0.465392378013	4.5109097898187816e-07
RWPE1_flag	ERG	46	47	0.494623655914	1
VCAP_r1881	ERG	4203	5038	0.454820906828	7.861619179082065e-15
VCAP_dhat_2h	ERG	4471	5059	0.469150052466	3.6261125844971416e-06
SKNO1	ERG	8811	10182	0.463907755489	5.3336052006626675e-20
TSU1621MT	ERG	6870	7761	0.469550953455	3.700762357798904e-10
AMLPZ12	ERG	359	369	0.493131868132	1
VCAP_dhat_18h	ERG	6259	7158	0.466497726765	1.772620477813713e-11
VCAP	ERG	94	138	0.405172413793	1
VCAP_sh1_dht	ERG	3529	3909	0.47445549879	0.022266623322996466
JURKAT	ERG	4938	5166	0.488717339667	1
MCF7	ERG	309	289	0.516722408027	1
ME1	ERG	7421	8569	0.464102564103	2.299672708060849e-16
VCAP_dht	ERG	3716	4205	0.469132685267	8.335521604248797e-05
TSU1621MT_atra	ERG	13909	15527	0.472516646283	8.489649103085442e-18
RWPE1	ERG	1539	1722	0.471941122355	1
K562	ERG	1801	1722	0.511212035197	1
CD34_nr29	ERG	3591	3476	0.50813640866	1
ESC_wnt3a	LEF1	105	98	0.51724137931	1
ESC	LEF1	29	35	0.453125	1
KERATINOCYTE_epidermal_prolif	MAF	588	578	0.504288164666	1
CD4_th1	MAF	176	170	0.508670520231	1
CD4_th2	MAF	43	44	0.494252873563	1
HUVEC	MEF2C	14	15	0.48275862069	1
HUVEC_statin	MEF2C	21	24	0.466666666667	1
GM12878	MEF2C	1417	1605	0.468894771674	1
MDAMB453	TCF7L2	146	208	0.412429378531	1
LNCAP	TCF7L2	2727	3314	0.451415328588	9.085393793860819e-11
PANC1	TCF7L2	2410	3313	0.421107810589	1.3397598512947778e-29
HELA_s3	TCF7L2	1670	2239	0.427219237657	1.807348591675168e-16
MDAMB453_dht	TCF7L2	14	16	0.466666666667	1
HELA_s3	TCF7L2	419	557	0.429303278689	0.02260540400308064
HEPG2	TCF7L2	328	427	0.434437086093	0.7155991338548655
MCF7	TCF7L2	1150	1598	0.418486171761	2.5713153607446145e-14
HCT166	TCF7L2	3679	4648	0.441815779993	4.853302763474823e-23
CD34_prog_bio	TCF7L2	953	1286	0.425636444841	4.1882360460409324e-09
HEK293	TCF7L2	1309	1720	0.432155827006	1.7311543944797871e-10
HMSC	ATF4	109	144	0.430830039526	1
HEPG2	ATF4	298	346	0.462732919255	1
AGS	GATA6	4950	5357	0.480256136606	0.12780742282418314
ESC_h9	GATA6	295	305	0.491666666667	1
CACO2_diff	GATA6	64	67	0.488549618321	1
CACO2_prolif	GATA6	2574	2685	0.489446662864	1
YCC3	GATA6	5680	6001	0.486259738036	1
KATOIII	GATA6	470	451	0.510314875136	1
AGS	GATA6	10	13	0.434782608696	1
HUG1N	GATA6	1122	1237	0.475625264943	1
PATU8988	GATA6	985	1067	0.480019493177	1
K562	CEBPD	3398	3315	0.506182034858	1
HEPG2	CEBPD	2862	2891	0.497479575873	1
K562	BACH1	699	882	0.442125237192	0.009271244888946695
ESC_h1	BACH1	2551	2920	0.466276731859	0.0013002656896006417
A549	BACH1	1029	1312	0.439555745408	1.0816290992456118e-05
HEPG2	BACH1	1616	1927	0.4561106407	0.00037772896230425936
K562	BACH1	1247	1460	0.460657554488	0.09202796545694814
GM12878	BACH1	391	492	0.442808607022	1
HEPG2	NR2F6	6185	7743	0.444069500287	1.615665775629735e-36
HEPG2	NR2F6	6099	7699	0.442020582693	5.512164937552656e-39
K562	CREB3	257	266	0.491395793499	1
K562	JUNB	5310	5558	0.488590357011	1
ESC	JUNB	81	99	0.45	1
GM12878	JUNB	6589	7326	0.473517786561	8.772004826342936e-07
K562	JUNB	1127	1093	0.507657657658	1
LIVER	ATF3	1855	1999	0.481318111053	1
HCT116_dmso	ATF3	119	124	0.489711934156	1
K562	ATF3	2570	2652	0.492148602068	1
HEPG2	ATF3	575	492	0.538894095595	1
HCT116	ATF3	454	481	0.485561497326	1
ESC_h1	ATF3	863	776	0.52654057352	1
LIVER	ATF3	2799	2873	0.493476727786	1
GM12878	ATF3	689	523	0.568481848185	0.004167432194451052
K562	ATF3	163	156	0.510971786834	1
HCT116_camp	ATF3	10432	11184	0.482605477424	0.0006539623265474018
A549	ATF3	1473	1493	0.496628455833	1
MCF7	TEAD4	1076	1144	0.484684684685	1
SKNSH	TEAD4	3072	3274	0.484084462654	1
K562	TEAD4	9390	9185	0.505518169583	1
HCT166	TEAD4	998	1144	0.465919701214	1
HEPG2	TEAD4	2311	2458	0.484587963934	1
ISHIKAWA	TEAD4	5946	6363	0.48306117475	0.3562786604008922
A549	TEAD4	1398	1545	0.4750254842	1
BE2C	TEAD4	7656	6980	0.523093741459	4.832274889857684e-05
MDAMB231	TEAD4	2864	3049	0.484356502621	1
ESC_h1	TEAD4	11105	11959	0.481486298994	3.905844688153999e-05
MKN28	TEAD4	1147	1215	0.485605419136	1
HUCCT1	TEAD4	1697	1752	0.492026674398	1
SNU216	TEAD4	5820	6273	0.481270156289	0.07943406457884077
U2OS_uv_16h	TP53	238	233	0.505307855626	1
HCT116_dmso	TP53	216	199	0.520481927711	1
MCF7_nut	TP53	12	18	0.4	1
U2OS_dxr	TP53	450	461	0.493962678375	1
ESC_h9	TP53	124	115	0.518828451883	1
HCT166	TP53	92	97	0.486772486772	1
KERATINOCYTE_adria	TP53	1879	1826	0.507152496626	1
U2OS_uv_8h	TP53	249	246	0.50303030303	1
ESC_diff	TP53	561	657	0.460591133005	1
HCT166_ir	TP53	103	78	0.569060773481	1
HCT166_5fu	TP53	691	641	0.518768768769	1
IMR90	TP53	150	163	0.479233226837	1
KERATINOCYTE	TP53	1122	1088	0.507692307692	1
U2OS_eto	TP53	157	188	0.455072463768	1
NCIH1299	TP53	14	17	0.451612903226	1
U2OS_actd	TP53	74	108	0.406593406593	1
SAOS2	TP53	88	81	0.520710059172	1
BC3_nut	TP53	116	111	0.511013215859	1
IMR90_nut3a	TP53	1099	1033	0.515478424015	1
GM00011	TP53	1359	1379	0.49634769905	1
GM06170	TP53	1918	1912	0.500783289817	1
KERATINOCYTE_cisp	TP53	3429	3292	0.510191935724	1
IMR90_senes_shp53	TP53	11	5	0.6875	1
MDAMB175VII	TP53	21	30	0.411764705882	1
ESC_damaged	TP53	1627	1870	0.465255933657	0.08545176329133793
U2OS_nut	TP53	2205	2449	0.473785990546	0.7391480926684975
BC3_tpa_24h	TP53	7	10	0.411764705882	1
IMR90	TP53	13	6	0.684210526316	1
IMR90_sene	TP53	22	25	0.468085106383	1
U2OS_dmso	TP53	465	515	0.474489795918	1
IMR90_senes_shluc	TP53	24	36	0.4	1
U2OS_eto_ps15	TP53	83	118	0.412935323383	1
U2OS_eto_ps46	TP53	11	10	0.52380952381	1
IMR90_dmso	TP53	30	38	0.441176470588	1
IMR90_apo	TP53	124	68	0.645833333333	0.1300259325512054
MCF7	TP53	115	118	0.49356223176	1
U2OS_actd_ps15	TP53	78	91	0.461538461538	1
SAOS2	TP53	3621	3706	0.494199535963	1
MDAMB468	TP53	8	12	0.4	1
K562	REST	4458	5005	0.471097960478	3.97500206915439e-05
GP5D_sirad21	REST	470	492	0.488565488565	1
GM12878	REST	1596	1694	0.485106382979	1
GP5D	REST	436	496	0.467811158798	1
ESC_h1	REST	4274	4567	0.483429476304	1
K562	REST	8687	9415	0.479891724671	0.00013114323399131812
HELA_s3	REST	3127	3429	0.476967663209	0.4043080097608682
NCIH295R_sf1	REST	478	444	0.518438177874	1
PANC1	REST	2136	2460	0.464751958225	0.0037785953609688126
A549	REST	2104	2363	0.471009626147	0.22722459914951776
HL60	REST	1721	1915	0.473322332233	1
HEPG2	REST	1155	1215	0.487341772152	1
K562	REST	775	833	0.481965174129	1
PFSK1	REST	2815	3130	0.473507148865	0.09334365682943692
HEPG2	REST	2520	2839	0.470236984512	0.028029313265898536
PANC1	REST	2858	3190	0.472552910053	0.04168940308427109
GM12878	REST	2048	2412	0.459192825112	0.00010827369552439142
NCIH295R	REST	479	429	0.527533039648	1
ISHIKAWA	REST	2634	2857	0.479694044801	1
HCT166	REST	807	826	0.494182486222	1
SKNSH	REST	1081	1176	0.4789543642	1
PFSK1	REST	1395	1492	0.483200554209	1
K562	REST	1390	1507	0.479806696583	1
MCF7	REST	2306	2528	0.477037649979	1
HEPATOCYTE	REST	204	196	0.51	1
SKNSH	REST	5457	6189	0.468572900567	2.4895481089868247e-08
NEURAL	REST	2061	2004	0.507011070111	1
PANC1	REST	1136	1208	0.484641638225	1
CD4	REST	1106	1230	0.47345890411	1
HEPG2	ARID3A	1594	2105	0.430927277643	9.094741645838296e-14
K562	ARID3A	33	58	0.362637362637	1
GM12878	ARID3A	86	103	0.455026455026	1
K562	FOXJ2	172	198	0.464864864865	1
HUVEC	NFATC1	36	35	0.507042253521	1
GM12878	NFATC1	1623	1231	0.568675543097	4.6256944162783874e-10
HUVEC_vegf	NFATC1	8	16	0.333333333333	1
GRANTA519	SOX11	29	42	0.408450704225	1
A549	YY1	3898	3515	0.525832996088	0.018312580684385255
ISHIKAWA	YY1	5458	4809	0.531606116685	3.1859296685089564e-07
ESC_h1	YY1	1448	1251	0.536494998147	0.32320704638196057
GM12891	YY1	4831	4328	0.527459329621	0.00031189755889509085
K562	YY1	7331	7039	0.510160055672	1
GM12878	YY1	10651	10797	0.496596419247	1
K562	YY1	2545	1760	0.591173054588	8.87834877300028e-30
NT2D1	YY1	2864	2170	0.568931267382	2.6902422028302516e-19
SKNSH	YY1	5015	4366	0.534591194969	4.404036536903269e-08
GM12878	YY1	217	192	0.530562347188	1
GM12892	YY1	6948	6625	0.511898622265	1
HEPG2	YY1	4967	4638	0.517126496616	1
ESC_h1	YY1	6512	6462	0.501926930785	1
HCT166	YY1	4593	4274	0.517988045562	1
SKNSH	YY1	4141	3532	0.539684608367	7.646664343689436e-09
LIVER	YY1	5363	5684	0.485471168643	1
LIVER	YY1	5614	5488	0.505674653216	1
HELA	YY1	454	195	0.699537750385	1.9856191008623276e-21
K562	YY1	5381	4878	0.524515059947	0.0014405123451391888
RETINAL_pigment	MITF	466	564	0.452427184466	1
MELANOCYTE_brafv600e	MITF	2244	2267	0.497450676125	1
K562	MITF	1439	1498	0.489955737147	1
MELANOCYTE_ctr	MITF	4805	4926	0.49378275614	1
501MEL	MITF	5784	6071	0.487895402784	1
K562	ZNF384	5170	7226	0.417070022588	4.1590676344165646e-73
GM12878	ZNF384	920	1329	0.409070698088	1.2699674892373399e-14
HEPG2	ZNF384	5025	7253	0.409268610523	5.020557171855237e-87
HBE	GRHL2	8272	7453	0.526041335453	1.3732382673052309e-07
OVCA429	GRHL2	5916	5395	0.523030678101	0.002028825053296822
PEO1	GRHL2	3565	3304	0.518998398602	1
OVCAR3	GRHL2	2119	2057	0.507423371648	1
BCELL_germinal_center	FOXO1	1034	810	0.560737527115	0.0004030995050783738
ESC_h1	FOXO1	9226	6718	0.578650275966	8.961732035006954e-85
ENDOTHELIAL_umbilical_vein	FOS	13437	12989	0.508476500416	1
MCF10A	FOS	15759	15670	0.501415889783	1
K562	FOS	2886	2597	0.526354185665	0.20169002964545923
MCF10A	FOS	15547	15220	0.505314135275	1
MV411_shflt3	FOS	200	208	0.490196078431	1
MCF10A	FOS	18388	18233	0.502116272084	1
K562	FOS	4709	4502	0.511236564977	1
MV411	FOS	1192	1156	0.507666098807	1
MCF10A	FOS	16231	15756	0.507424891362	1
HELA_s3	FOS	5809	5495	0.513888888889	1
HEPG2	FOS	1945	1847	0.512921940928	1
GM12878	FOS	317	270	0.54003407155	1
MCF7_c412_e2	ESR2	396	389	0.504458598726	1
YCC3	GATA4	1290	1178	0.522690437601	1
KATOIII	GATA4	213	229	0.481900452489	1
